time,open,high,low,close,Volume
1741965600,897.54,897.76,896.44,896.44,5575
1741966200,896.72,900.49,896,900.49,7102
1741966800,900.63,902.07,899.78,901.8,8781
1741967400,901.69,902.46,900.73,901.78,5618
1741968000,902.06,902.98,900.49,901,8412
1741968600,900.97,901.01,899.795,900.99,3304
1741969200,900.94,902.74,900.12,900.37,12585
1741969800,900.37,902.75,899.99,901.78,4130
1741970400,901.93,904.13,901.55,903.7,5649
1741971000,903.97,905.07,903.97,904.96,4641
1741971600,904.69,906.71,904.4,905.92,5954
1741972200,906,906.17,904.53,904.53,2941
1741972800,904.835,907.01,904.835,905.64,8768
1741973400,905.42,906.23,904.45,905.31,3395
1741974000,905.21,905.32,903.75,904.5,2358
1741974600,904.5,905.14,903.82,904,2545
1741975200,904.28,905.95,903.82,904.18,2557
1741975800,904.77,904.86,902.27,903.97,2144
1741976400,903.63,904.39,903,903.5,1691
1741977000,903.89,905.3,903.76,904.86,2742
1741977600,904.75,904.75,903.98,904.31,4216
1741978200,904.03,905.07,903.77,903.9,12456
1741978800,904.27,905.28,903.74,904.86,9165
1741979400,904.9,905.66,904.06,904.44,3570
1741980000,904.44,904.73,903.5,904.1,3454
1741980600,904.11,904.43,902.7,903.12,3829
1741981200,903.02,905.5,902.9,905.5,9641
1741981800,905.11,905.5,903.15,903.55,41499
1742218200,901.37,905,898.5,904.51,10600
1742218800,904.72,910.66,904.36,906.85,10395
1742219400,906.44,909.5,905.88,908.51,4339
1742220000,908.48,908.94,904,906.77,8403
1742220600,907.07,909.16,906.98,907.04,4136
1742221200,906.84,907.25,904,904.05,2834
1742221800,903.83,905.88,902,905.88,1893
1742222400,905.77,908.37,905.24,907.55,1522
1742223000,906.84,906.84,903.89,904.33,2676
1742223600,904.37,906.2,904.37,905.4,1664
1742224200,905.46,908.84,904.59,908.32,2646
1742224800,908.57,909.04,907.74,907.74,7169
1742225400,907.88,908.5,904.94,905.89,1789
1742226000,905.71,907.9,905.51,907.9,1254
1742226600,908,908.5,907.55,908.36,820
1742227200,908.07,908.44,906.84,908.14,1733
1742227800,908.14,909.05,907.5,907.72,2521
1742228400,907.73,908.21,906.74,907.38,2257
1742229000,907.38,909.42,906.95,909.17,2258
1742229600,909.2,909.85,907.96,909.85,1626
1742230200,910,910.73,909.29,909.87,8462
1742230800,909.93,911,909.29,911,3267
1742231400,911.1,912.62,910.8,912.47,1601
1742232000,912.5,913.43,911.56,913.35,2599
1742232600,913.3,915.4,913,915.4,2306
1742233200,915.38,917.05,915.38,916.64,2943
1742233800,916.42,917.54,916.42,917.16,4437
1742234400,917.04,919.18,917.04,918.25,3473
1742235000,918.13,921.96,918,921.2,3792
1742235600,921.62,923.27,920.56,921.78,3924
1742236200,921.7,922.87,921.19,921.9,4274
1742236800,921.82,922.51,921.5,922.43,4089
1742237400,922.09,922.5,920.83,921,3142
1742238000,920.5,920.92,919.18,919.925,4388
1742238600,919.52,920.39,919.12,920.22,2546
1742239200,920.47,921,919.48,920.35,3261
1742239800,919.88,921.11,919.5,920.57,4782
1742240400,920.49,921.19,919.83,920.25,3568
1742241000,920.13,920.25,916.58,916.66,28677
1742304600,915.06,917.63,909.4,911.16,8734
1742305200,910.64,913,904.82,905,9631
1742305800,904.77,906.07,899.18,899.18,10824
1742306400,899,902.765,896.6,900.72,8990
1742307000,900.99,902.23,899.37,899.37,4777
1742307600,899.775,903.12,899.775,901.99,2440
1742308200,901.56,905.53,901.36,905.12,4852
1742308800,905.59,906.71,903.6,905.41,6380
1742309400,905.59,907.28,905.15,906.38,5676
1742310000,906.39,906.6,901.77,904.33,2667
1742310600,904.56,906.8,903.76,906.8,3800
1742311200,906.54,906.75,904.5,904.5,1730
1742311800,904.41,905.52,904.19,904.61,723
1742312400,904.59,904.6,901.91,902.18,1987
1742313000,902.08,902.35,900.46,900.95,3424
1742313600,900.57,902.18,900.54,901.01,2603
1742314200,901.63,902.6,901.46,901.5,1051
1742314800,902.11,904.16,902.11,904.15,943
1742315400,904.09,904.26,901.07,901.79,1623
1742316000,901.75,901.76,899.75,900.63,3619
1742316600,900.48,900.61,899.35,899.85,2201
1742317200,899.67,901.08,899.25,899.61,1068
1742317800,900,900.79,898.46,900.15,3000
1742318400,900,900.64,899.29,900,1857
1742319000,900,901.535,899.62,901.15,5388
1742319600,900.74,901.48,900.5,901.3,834
1742320200,900.98,901.56,900.25,900.92,3501
1742320800,900.94,901.04,899.51,900.17,2297
1742321400,900.2,900.37,899.3,900.3,512
1742322000,900,901.15,899.82,899.87,3406
1742322600,900.25,900.94,899.91,900.48,2487
1742323200,900.27,901.01,899.51,900.75,5225
1742323800,901.26,902.59,900.79,900.93,4810
1742324400,900.75,900.75,899.47,900.22,1891
1742325000,900.06,900.7,899.82,900.2,1057
1742325600,900.16,901.995,899.98,901.995,3626
1742326200,902.03,902.03,900.88,900.95,2924
1742326800,900.9,901.38,899.02,899.45,2991
1742327400,899.64,900.81,897.24,898.02,23431
1742391000,902.4,904,900.01,902.22,5543
1742391600,902.4,903.05,899.78,901.67,9830
1742392200,902.18,905.36,901.8,902.66,5266
1742392800,902.8,904.01,902,904.01,3572
1742393400,904,904.25,902.08,902.98,1769
1742394000,902.88,903.1,899.93,900.98,4722
1742394600,901.23,902.04,900,900.64,2608
1742395200,900.99,901.44,898.63,898.74,2374
1742395800,898.7,898.7,896.84,897.46,4824
1742396400,897.01,899,897.01,898.87,2600
1742397000,899.01,899.35,896.53,897.12,1840
1742397600,897.11,898.81,896.8,898,1182
1742398200,898.15,899.55,897.77,899.47,3149
1742398800,899.61,900,898.99,899.5,2499
1742399400,899.53,902.61,899.53,901,4787
1742400000,900.96,901.97,900.39,900.52,5350
1742400600,900.44,900.73,899.24,899.89,3557
1742401200,900,900.73,899.43,900.65,1242
1742401800,900.75,900.79,899.33,900.24,1698
1742402400,900,900.64,899.41,899.75,530
1742403000,899.59,900.21,899.1,899.5,1262
1742403600,899.19,899.68,898.5,898.9,1070
1742404200,899.27,899.27,897.5,898.39,3316
1742404800,898.12,898.31,896.62,897.2,2427
1742405400,897.31,898.33,896.75,898.19,2491
1742406000,898.11,898.57,896.43,896.43,1379
1742406600,897.11,897.57,896.39,897.19,729
1742407200,896.5,899.22,895.35,899.22,4291
1742407800,899.37,900.58,898.92,899.96,1608
1742408400,899.955,900.75,898.62,898.64,2100
1742409000,899.19,902,899.19,899.66,3084
1742409600,899.73,903.3,899.73,902.5,8104
1742410200,902.98,906.21,902.43,905.17,5323
1742410800,905.87,909.86,905.43,909.45,9362
1742411400,909.75,910.16,907.81,908.16,4453
1742412000,908.26,908.26,905.27,906.07,3398
1742412600,905.55,907.8,905.55,906.65,3691
1742413200,907,908.04,905,905,3829
1742413800,904.86,905.45,902.48,903.59,16565
1742477400,900.56,901.65,896.44,900.05,7638
1742478000,899.7,903.45,899.54,902.44,4623
1742478600,902.44,905,901.64,904.51,5542
1742479200,904.65,906.81,904.65,905.56,4442
1742479800,905.3,905.79,903.29,904.76,2207
1742480400,904.81,907.14,904.41,906.63,2183
1742481000,906.59,906.86,904.84,906.07,1911
1742481600,906.24,907.55,906.18,907.12,1933
1742482200,906.83,907.15,903.25,903.67,2433
1742482800,903.98,904,902.2,903.99,4354
1742483400,904.33,904.5,902.7,902.94,1678
1742484000,903.01,903.65,902.27,903.2,1117
1742484600,903.55,903.57,901.5,902.31,2428
1742485200,902.57,904.52,902.57,904.37,3479
1742485800,904.2,904.99,902,902.02,1314
1742486400,902.45,904,901.63,901.87,1113
1742487000,901.73,901.73,899.79,899.95,2367
1742487600,899.8,899.86,897.09,897.4,4089
1742488200,897.46,899.87,897.3,899.44,3922
1742488800,899.61,899.64,898.5,898.5,5998
1742489400,898.77,900,898.25,898.42,4704
1742490000,898.29,899.92,898.15,899.92,6617
1742490600,899.81,899.93,898.3,898.35,896
1742491200,898.58,898.58,894.15,894.44,10790
1742491800,894.15,897.11,894.08,897.11,3833
1742492400,897.025,897.81,895.78,895.78,1557
1742493000,895.63,896.5,895.2,895.53,1785
1742493600,895.25,896.8,895.25,896.73,1180
1742494200,896.8,897.67,896.8,897.26,1044
1742494800,897.15,897.15,895.5,895.5,2295
1742495400,895.24,897.05,895,896.87,2552
1742496000,896.79,896.88,895.7,896.7,5539
1742496600,896.81,898.65,896.25,896.36,3098
1742497200,896.71,897.91,896.25,896.36,1304
