time,open,high,low,close,Volume
1737358200,19918.77,19920.02,19902.46,19907.57,
1737358800,19907.29,19937.61,19906.88,19915.17,
1737359400,19917.08,19934.81,19910.41,19928.59,
1737360000,19933.82,19933.82,19925.81,19925.81,
1737422400,20128.34,20128.34,20128.34,20128.34,
1737423000,20123.64,20123.64,19940.65,19971.77,
1737423600,19970.18,20018.04,19920.31,19931.32,
1737424200,19931.7,20011.37,19925.88,19975.84,
1737424800,19974.5,20100.3,19974.5,20049.33,
1737425400,20051.25,20080.9,20044.45,20059.71,
1737426000,20063.22,20085.65,20056.87,20083.31,
1737426600,20084.33,20100.76,20058.94,20063.86,
1737427200,20063.29,20063.35,20025.38,20049.05,
1737427800,20046.64,20048.6,20002.96,20005.76,
1737428400,20007.55,20025.97,19993.11,20024.95,
1737429000,20025.27,20123.62,20023.01,20115.07,
1737429600,20116.56,20205.25,20116.13,20156.09,
1737430200,20153.93,20160.1,20126.93,20131.26,
1737430800,20131.63,20141.96,20127.94,20127.94,
1737431400,20128.31,20159.7,20125.98,20148.69,
1737432000,20149.36,20149.36,20149.36,20149.36,
1737435600,20154.79,20186.75,20129.99,20176.21,
1737436200,20173.55,20181.27,20099.44,20102.86,
1737436800,20100.58,20120.99,20087.09,20094.71,
1737437400,20095.54,20116.89,20095.51,20095.51,
1737438000,20098.12,20107.54,20084.9,20087.28,
1737438600,20086.23,20088.36,20055.19,20076.24,
1737439200,20078,20138.92,20076.91,20122.13,
1737439800,20121.78,20137.05,20104.01,20108.36,
1737440400,20109.22,20113.19,20091.04,20096.74,
1737441000,20096.16,20097.08,20060.06,20090.25,
1737441600,20090.29,20109.72,20089.34,20094.25,
1737442200,20093.56,20101.95,20085.83,20099.52,
1737442800,20099.48,20117.07,20091.34,20112.05,
1737443400,20112.14,20121.32,20096.49,20097.23,
1737444000,20096.69,20114.31,20087.34,20113.04,
1737444600,20111.28,20129.47,20093.95,20114.36,
1737445200,20114.12,20123.76,20096.63,20100.44,
1737445800,20098.18,20124.52,20091.15,20116.42,
1737446400,20115.91,20115.91,20106.55,20106.55,
1737508800,19997.09,19997.09,19997.09,19997.09,
1737509400,20005.01,20022.34,19969.04,20007.56,
1737510000,20007.43,20008.11,19899.05,19909.58,
1737510600,19908.63,19924.34,19798.8,19817.01,
1737511200,19813.16,19823.22,19757.1,19759.06,
1737511800,19759.42,19843.61,19758.34,19821.58,
1737512400,19819.56,19822.28,19795.87,19800.32,
1737513000,19799.91,19859.13,19798.39,19841.98,
1737513600,19845.7,19854.93,19832.39,19840.94,
1737514200,19841.81,19900.85,19839.18,19885.16,
1737514800,19885.04,19904,19844.62,19849.66,
1737515400,19850.79,19860.15,19833.49,19835.57,
1737516000,19834.09,19853.92,19831.11,19850.16,
1737516600,19850.93,19851.87,19831.1,19833.5,
1737517200,19829.75,19834.7,19819.1,19820.45,
1737517800,19820.44,19837.49,19820.44,19836.72,
1737518400,19836.39,19836.39,19836.39,19836.39,
1737522000,19833.26,19853.59,19825.63,19844.36,
1737522600,19844.76,19847.23,19795.71,19798.02,
1737523200,19798.78,19799.17,19744.83,19760.91,
1737523800,19759.55,19794.59,19755.76,19776.36,
1737524400,19777.66,19810.06,19775.83,19805.61,
1737525000,19802.38,19804.91,19775.09,19787.54,
1737525600,19788.61,19798.81,19772.32,19773.9,
1737526200,19772.82,19788.93,19760.4,19763.54,
1737526800,19763.97,19774.28,19754.66,19768.82,
1737527400,19770.46,19773.35,19743.94,19752.19,
1737528000,19751.32,19754.55,19739.24,19746.86,
1737528600,19750.16,19750.16,19733.21,19747.39,
1737529200,19746.62,19759.86,19741.2,19756.87,
1737529800,19758.49,19768.89,19754.57,19762.19,
1737530400,19764.28,19791.98,19757.75,19788.14,
1737531000,19785.07,19788.24,19765.71,19769.2,
1737531600,19766.96,19777.97,19755.11,19757.86,
1737532200,19759.02,19761.89,19736.27,19748.14,
1737532800,19748.27,19778.77,19748.27,19778.77,
1737595200,19881.32,19881.32,19881.32,19881.32,
1737595800,19899.23,20044.06,19877.25,20010.97,
1737596400,20012.28,20043.24,19950.26,19970.21,
1737597000,19971.52,19980.2,19900.94,19910.88,
1737597600,19910.53,19910.63,19816.65,19841.53,
1737598200,19844.31,19848.85,19809.24,19835.83,
1737598800,19839.26,19891.95,19839.26,19883.54,
1737599400,19883.05,19900.68,19862.44,19893.03,
1737600000,19894.47,19909.93,19872.84,19872.84,
1737600600,19873.34,19874.41,19851.84,19856.97,
1737601200,19857.85,19861.04,19846.28,19847.77,
1737601800,19860.96,19860.96,19786.14,19791.92,
1737602400,19793.05,19827.46,19783.81,19827.32,
1737603000,19829.05,19841.19,19823.74,19826.17,
1737603600,19826.72,19836.28,19818.33,19825.92,
1737604200,19826.04,19831.94,19815.37,19825.96,
1737604800,19826,19826,19826,19826,
1737608400,19828.26,19865.84,19820.66,19859.93,
1737609000,19857.13,19883.32,19839.23,19849.8,
1737609600,19849.38,19850.89,19746.98,19746.98,
1737610200,19747.58,19765.32,19735.1,19754.83,
1737610800,19753.89,19759.26,19720.04,19733.69,
1737611400,19734.02,19734.46,19693.01,19699.38,
1737612000,19698.85,19723.38,19686.04,19707.42,
1737612600,19707.44,19713.73,19658.27,19660.78,
1737613200,19659.37,19670.44,19647.55,19659.25,
1737613800,19658.73,19693.13,19656.11,19661.56,
1737614400,19663.39,19665.41,19644.83,19653.11,
1737615000,19654.04,19675.79,19648.21,19665.12,
1737615600,19667.24,19690.11,19656.84,19664.93,
1737616200,19664.68,19666,19654.6,19661.29,
1737616800,19657.11,19678.61,19657.11,19670.69,
1737617400,19668.86,19679.75,19664.3,19676.64,
1737618000,19678.87,19702.45,19676.58,19698.96,
1737618600,19697.35,19705.62,19688.31,19701.17,
1737619200,19701.52,19701.52,19700.56,19700.56,
1737681600,19842.85,19842.85,19842.85,19842.85,
1737682200,19810.78,19853.32,19768.13,19838.41,
1737682800,19825.53,19886.78,19823.05,19883.05,
1737683400,19873.52,19936.42,19831.2,19930.9,
1737684000,19920.98,19962.1,19900.89,19900.89,
1737684600,19890.24,20042.39,19863.07,19982.67,
1737685200,19973.41,19991.42,19956.01,19984.07,
1737685800,19970.62,20075.12,19970.62,20034.94,
1737686400,20031.9,20053.26,20010.86,20035.84,
1737687000,20028.93,20091.69,20018.24,20088.77,
1737687600,20080.9,20113.17,20025.66,20026.82,
1737688200,20020.47,20074.28,20017.73,20062.64,
1737688800,20050.85,20083.47,20040.88,20042.66,
1737689400,20031.27,20040.13,20013.01,20038.57,
1737690000,20033.5,20068.56,20019.93,20063.04,
1737690600,20055.41,20071.7,20052.27,20069.57,
1737691200,20057.46,20057.46,20057.46,20057.46,
1737694800,20058.73,20082.94,20034.63,20072.4,
1737695400,20065.18,20112.43,20058.84,20104.65,
1737696000,20094.76,20127.58,20094.18,20102.79,
1737696600,20095.87,20117.05,20091.02,20113.01,
1737697200,20104.55,20144,20104.55,20122.69,
1737697800,20110.64,20116.8,20065.68,20092.97,
1737698400,20084.91,20126.17,20084.91,20118.06,
1737699000,20108.92,20125.7,20072.79,20083.8,
1737699600,20075.5,20102.35,20075.5,20092.02,
1737700200,20084.3,20105.97,20084.3,20104.19,
1737700800,20095.75,20110.72,20078.54,20086.15,
1737701400,20074.89,20085.61,20058.23,20067.25,
1737702000,20058.58,20075.1,20035.05,20042.28,
1737702600,20033.96,20047.19,20013.85,20023.71,
1737703200,20016.71,20035.86,20016.16,20035.08,
1737703800,20024.49,20039.11,20020.64,20029.66,
1737704400,20023.85,20053.61,20022.01,20033.8,
1737705000,20028,20051.97,20026.43,20047.77,
1737705600,20037.32,20066.19,20037.32,20066.19,
1737940800,20118.02,20118.02,20118.02,20118.02,
1737941400,20143.16,20271.54,20123.01,20261.75,
1737942000,20272.47,20296.67,20219.94,20243.66,
1737942600,20254.73,20254.73,20156.45,20203.82,
1737943200,20211.94,20274.05,20193.28,20271.51,
1737943800,20282.44,20282.44,20209.12,20217.4,
1737944400,20229.24,20243.87,20207.24,20236.04,
1737945000,20248.98,20248.98,20187.34,20196.7,
1737945600,20205.85,20213.43,20141.71,20149.58,
1737946200,20160.02,20198.22,20150.26,20195.97,
1737946800,20207.7,20242.76,20192.06,20238.33,
1737947400,20251.07,20296.94,20231.5,20232.77,
1737948000,20246.91,20285.14,20231.92,20280.2,
1737948600,20289.51,20289.51,20265.15,20272.09,
1737949200,20282.81,20282.81,20240.45,20242.95,
1737949800,20257.91,20257.91,20237.75,20247.14,
1737950400,20259.97,20259.97,20259.97,20259.97,
1737954000,20254.21,20254.21,20214.27,20243.37,
1737954600,20253.98,20253.98,20220.41,20222.75,
1737955200,20233.97,20244.53,20215.68,20234.81,
1737955800,20246.68,20255.92,20233.43,20240.09,
1737956400,20250.42,20271.38,20235.21,20246.44,
1737957000,20256.19,20256.19,20228.4,20241.3,
1737957600,20253.06,20267.21,20248.08,20264.67,
1737958200,20274.05,20274.05,20247.9,20269.93,
1737958800,20280.97,20280.97,20248.15,20267.15,
1737959400,20278.44,20278.44,20243.69,20249.95,
1737960000,20260.04,20260.04,20196.94,20209.16,
1737960600,20218.86,20218.86,20200.62,20211.16,
1737961200,20222.5,20231.51,20206.1,20213.39,
1737961800,20226.66,20237.91,20206.95,20210.85,
1737962400,20223.4,20223.4,20168.09,20173.91,
1737963000,20185.81,20185.81,20153.8,20161.57,
1737963600,20176.64,20191.54,20160.58,20176.94,
1737964200,20188.48,20190.08,20170.06,20175,
1737964800,20174.94,20197.77,20174.94,20197.77,
1738027200,20337.46,20337.46,20337.46,20337.46,
1738027800,20321.63,20321.63,20184.39,20258.43,
1738028400,20258.4,20294.07,20205.89,20228.86,
1738029000,20230.05,20285.85,20214.23,20215.19,
1738029600,20214.38,20243.6,20189.27,20234.74,
1738030200,20235.87,20236.21,20182.25,20186.46,
1738030800,20186.18,20188.68,20165.73,20173.39,
1738031400,20171.21,20234.64,20171.21,20230.24,
1738032000,20231.53,20283.42,20209.09,20268.78,
1738032600,20268.28,20271.73,20228.61,20234.23,
1738033200,20232.88,20245.39,20218.9,20242.28,
1738033800,20240.75,20259.06,20227.11,20227.11,
1738034400,20227.38,20257.81,20225.12,20257.22,
1738035000,20255.47,20257.55,20230.58,20237.59,
1738035600,20236.55,20239.67,20214.06,20233.12,
1738036200,20231.87,20250.7,20223.58,20236.93,
1738036800,20237.99,20237.99,20225.11,20225.11,
1738545600,20048.87,20048.87,20048.87,20048.87,
1738546200,20040.03,20129.47,19845.92,19854.53,
1738546800,19855.05,19890.4,19800.46,19865.33,
1738547400,19865.22,19921.1,19848.77,19921.1,
1738548000,19919.87,19927.78,19812.27,19812.61,
1738548600,19809.83,19914.27,19764.67,19910.2,
1738549200,19909.62,19983.44,19908.82,19967.96,
1738549800,19967.41,19974.5,19937.36,19944.89,
1738550400,19946.51,19973.62,19928.88,19928.88,
1738551000,19928.24,19930.98,19888.16,19930.98,
1738551600,19932.59,19971.34,19927.87,19966.91,
1738552200,19968.29,20052.33,19968.29,20038.99,
1738552800,20039.35,20158.12,20039.35,20157.98,
1738553400,20159.09,20176.3,20139.53,20147.09,
1738554000,20144.96,20148.11,20093.45,20094.43,
1738554600,20092.95,20116.64,20076.63,20076.63,
1738555200,20075.95,20075.95,20075.95,20075.95,
1738558800,20069.68,20069.68,19990.55,19998,
1738559400,19998.07,20021.65,19987.54,20016.94,
1738560000,20016.1,20018.58,19988.56,20004.23,
1738560600,20004.18,20048.01,20004.18,20009.31,
1738561200,20010.74,20037.58,19995.31,20025.22,
1738561800,20025.01,20104.49,20022.72,20101.66,
1738562400,20101.29,20109.73,20080.5,20091.62,
1738563000,20096.18,20120.2,20096.18,20102.62,
1738563600,20103,20135.77,20099.87,20126.99,
1738564200,20127.12,20142.22,20108.05,20110.52,
1738564800,20112.21,20153.42,20104.59,20149.71,
